split,seed,episode_id,points,causal_points,passive_points,distractor_points,occluded_causal_points,invalid_depth_points,hidden_slip_points,passive_amp,occlusion,articulation,distractor,ego_motion,noise,depth_dropout,hidden_slip
transparent_depth_noise,3,16,128,27,30,12,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,17,128,25,29,15,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,18,128,20,33,15,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,19,128,20,31,19,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,20,128,20,31,19,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,21,128,25,24,14,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,22,128,21,26,18,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,23,128,29,22,12,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,24,128,22,32,17,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,25,128,25,31,16,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,26,128,30,28,17,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,27,128,27,28,17,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,28,128,28,25,16,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,29,128,26,31,14,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,30,128,25,29,18,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,31,128,32,26,14,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,32,128,29,25,13,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,33,128,21,23,10,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,34,128,28,26,13,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,35,128,31,27,11,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,36,128,29,26,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,37,128,33,30,13,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,38,128,32,26,10,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,39,128,26,31,14,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,40,128,29,27,14,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,41,128,27,24,14,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,42,128,29,25,15,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,43,128,24,27,16,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,44,128,33,23,12,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,45,128,23,29,13,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,46,128,24,29,14,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,47,128,33,22,11,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,48,128,33,25,10,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,49,128,25,26,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,50,128,33,23,10,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,51,128,32,25,13,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,52,128,26,32,16,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,53,128,31,29,11,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,54,128,32,31,11,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,55,128,22,33,19,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,56,128,28,25,18,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,57,128,25,29,13,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,58,128,26,31,12,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,59,128,27,30,17,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,60,128,25,28,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,61,128,31,29,19,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,62,128,32,26,11,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,3,63,128,33,28,12,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,0,128,25,27,18,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,1,128,32,25,10,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,2,128,23,24,16,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,3,128,27,27,16,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,4,128,23,25,16,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,5,128,30,26,18,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,6,128,32,22,11,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,7,128,23,25,17,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,8,128,29,30,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,9,128,21,23,19,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,10,128,23,31,12,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,11,128,31,29,14,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,12,128,32,24,17,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,13,128,32,30,15,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,14,128,29,26,14,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,15,128,22,23,14,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,16,128,33,31,14,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,17,128,31,32,14,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,18,128,22,33,14,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,19,128,25,27,11,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,20,128,30,33,18,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,21,128,22,27,16,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,22,128,25,30,17,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,23,128,30,23,14,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,24,128,25,24,15,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,25,128,29,23,11,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,26,128,31,31,15,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,27,128,32,25,11,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,28,128,28,22,19,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,29,128,26,28,10,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,30,128,23,25,15,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,31,128,26,27,15,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,32,128,22,23,10,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,33,128,29,23,17,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,34,128,21,25,11,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,35,128,23,24,17,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,36,128,20,30,15,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,37,128,33,23,18,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,38,128,22,30,12,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,39,128,28,28,14,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,40,128,25,25,14,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,41,128,25,31,17,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,42,128,29,31,15,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,43,128,30,28,19,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,44,128,28,22,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,45,128,29,24,14,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,46,128,33,22,13,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,47,128,29,26,12,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,48,128,21,23,14,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,49,128,29,31,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,50,128,31,30,11,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,51,128,21,27,15,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,52,128,28,33,13,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,53,128,32,32,14,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,54,128,28,30,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,55,128,31,25,17,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,56,128,27,32,19,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,57,128,26,25,15,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,58,128,33,24,10,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,59,128,28,33,16,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,60,128,26,29,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,61,128,25,24,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,62,128,22,32,17,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,4,63,128,20,25,12,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,0,128,25,29,13,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,1,128,21,29,17,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,2,128,26,29,11,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,3,128,27,22,15,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,4,128,32,25,10,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,5,128,28,22,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,6,128,21,25,14,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,7,128,23,33,19,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,8,128,27,29,18,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,9,128,27,27,19,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,10,128,24,28,12,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,11,128,23,25,18,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,12,128,21,29,11,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,13,128,25,22,10,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,14,128,20,27,10,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,15,128,30,28,11,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,16,128,27,32,18,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,17,128,22,30,10,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,18,128,21,25,12,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,19,128,23,31,18,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,20,128,29,22,16,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,21,128,26,28,16,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,22,128,31,29,17,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,23,128,23,30,14,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,24,128,26,33,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,25,128,28,32,17,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,26,128,24,33,11,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,27,128,29,22,11,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,28,128,25,29,11,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,29,128,20,33,10,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,30,128,20,27,16,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,31,128,23,25,10,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,32,128,33,23,16,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,33,128,27,30,12,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,34,128,22,27,13,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,35,128,32,32,17,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,36,128,21,22,11,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,37,128,20,23,14,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,38,128,30,26,14,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,39,128,32,24,13,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,40,128,22,28,18,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,41,128,25,25,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,42,128,24,33,13,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,43,128,31,30,10,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,44,128,20,33,13,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,45,128,32,26,13,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,46,128,33,28,13,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,47,128,21,33,11,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,48,128,28,27,11,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,49,128,33,30,14,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,50,128,31,32,15,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,51,128,31,29,14,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,52,128,32,32,11,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,53,128,21,31,19,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,54,128,29,29,18,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,55,128,31,23,17,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,56,128,26,31,19,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,57,128,27,22,14,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,58,128,21,31,16,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,59,128,21,31,13,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,60,128,27,24,10,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,61,128,33,22,18,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,62,128,32,33,17,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,5,63,128,30,24,11,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,0,128,31,23,19,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,1,128,24,33,12,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,2,128,32,32,16,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,3,128,32,30,15,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,4,128,24,32,10,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,5,128,20,31,14,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,6,128,20,30,10,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,7,128,33,28,14,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,8,128,21,26,12,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,9,128,24,33,15,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,10,128,23,24,12,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,11,128,30,24,18,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,12,128,32,30,18,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,13,128,21,29,17,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,14,128,31,25,16,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,15,128,20,23,15,6,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,16,128,33,31,15,11,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,17,128,26,29,12,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,18,128,29,27,17,9,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,19,128,31,31,19,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,20,128,25,28,14,8,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,21,128,21,33,16,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,22,128,31,24,10,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,23,128,21,28,15,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,24,128,32,30,19,10,44,3,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,25,128,22,33,12,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,26,128,30,22,16,10,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
transparent_depth_noise,6,27,128,22,33,10,7,44,2,0.30000,0.32000,0.24000,0.20000,0.08000,0.07800,0.34000,0.08000
