split,seed,episode_id,method,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,success_probability,unsafe_probability,passive_amp,occlusion,articulation,distractor,stress_axis,stress_level
combined_hard_shift,1,18,causal_scene_flow_model,0.82609,0.86364,0.79167,0.54545,0.06977,0.79037,0,0,0.10593,0.11543,0.65391,0.06397,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,18,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,19,action_direction_projection,0.53521,0.36538,1.00000,1.00000,1.00000,0.49838,0,0,0.31599,0.39280,0.20403,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,19,noncausal_flow_transformer_proxy,0.54286,0.37255,1.00000,1.00000,1.00000,0.51165,1,0,0.20200,0.29818,0.20805,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,19,learned_correlation_classifier,0.55072,0.38000,1.00000,1.00000,0.96875,0.50151,0,0,0.17531,0.27513,0.22332,0.32389,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,19,causal_scene_flow_model,0.54286,0.37255,1.00000,1.00000,1.00000,0.68846,1,0,0.20339,0.29832,0.20537,0.23950,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,19,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,20,action_direction_projection,0.54369,0.37838,0.96552,0.92857,1.00000,0.29464,0,0,0.40324,0.40978,0.23034,0.33540,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,20,noncausal_flow_transformer_proxy,0.56863,0.39726,1.00000,1.00000,1.00000,0.29085,0,0,0.24373,0.27998,0.24817,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,20,learned_correlation_classifier,0.56863,0.39726,1.00000,1.00000,1.00000,0.29085,0,0,0.21907,0.26410,0.24817,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,20,causal_scene_flow_model,0.60215,0.43750,0.96552,0.92857,0.81818,0.64101,1,0,0.18773,0.24784,0.30253,0.20483,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,20,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00198,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,21,action_direction_projection,0.65823,0.50980,0.92857,0.84615,0.54545,0.44032,1,1,0.30005,0.30859,0.42322,0.21108,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,21,noncausal_flow_transformer_proxy,0.56000,0.38889,1.00000,1.00000,1.00000,0.49431,1,0,0.24635,0.28857,0.22179,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,21,learned_correlation_classifier,0.69136,0.52830,1.00000,1.00000,0.56818,0.39653,0,0,0.17979,0.23364,0.44442,0.21173,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,21,causal_scene_flow_model,0.64368,0.47458,1.00000,1.00000,0.70455,0.82378,1,0,0.14699,0.22929,0.34514,0.17994,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,21,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,22,action_direction_projection,0.51613,0.38095,0.80000,0.55556,0.52381,0.14630,0,1,0.30215,0.35459,0.35921,0.21531,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,22,noncausal_flow_transformer_proxy,0.48780,0.32258,1.00000,1.00000,1.00000,0.49276,0,0,0.24249,0.33562,0.17140,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,22,learned_correlation_classifier,0.62500,0.45455,1.00000,1.00000,0.57143,0.15305,0,0,0.19593,0.28847,0.42141,0.21264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,22,causal_scene_flow_model,0.52055,0.35849,0.95000,0.88889,0.80952,0.82806,0,0,0.16787,0.25685,0.22913,0.20398,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,22,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,23,action_direction_projection,0.44211,0.29167,0.91304,0.81818,0.98077,0.56593,0,1,0.35181,0.41197,0.13748,0.33421,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,23,noncausal_flow_transformer_proxy,0.47423,0.31081,1.00000,1.00000,0.98077,0.57324,0,1,0.25903,0.32824,0.15924,0.32726,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,23,learned_correlation_classifier,0.64789,0.47917,1.00000,1.00000,0.48077,0.45822,1,1,0.18766,0.25837,0.43230,0.18726,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,23,causal_scene_flow_model,0.64789,0.47917,1.00000,1.00000,0.48077,1.15113,0,0,0.19126,0.27495,0.39312,0.13482,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,1,23,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00260,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,0,action_direction_projection,0.68571,0.57143,0.85714,0.69231,0.48571,0.42375,0,1,0.19442,0.18904,0.46084,0.20007,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,0,noncausal_flow_transformer_proxy,0.60000,0.43548,0.96429,0.92308,1.00000,0.98854,0,0,0.22198,0.24985,0.20036,0.33550,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,0,learned_correlation_classifier,0.76712,0.62222,1.00000,1.00000,0.48571,0.46546,0,0,0.14710,0.17807,0.51366,0.18864,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,0,causal_scene_flow_model,0.74667,0.59574,1.00000,1.00000,0.48571,0.31243,1,0,0.18053,0.25859,0.52964,0.13582,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,0,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00208,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,1,action_direction_projection,0.66667,0.52500,0.91304,0.81818,0.00000,0.53698,1,1,0.14254,0.22412,0.57219,0.05960,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,1,noncausal_flow_transformer_proxy,0.51765,0.35484,0.95652,0.90909,1.00000,0.98674,0,0,0.23799,0.29634,0.14290,0.33612,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,1,learned_correlation_classifier,0.88462,0.79310,1.00000,1.00000,0.15000,0.59342,1,0,0.12364,0.19507,0.67711,0.09464,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,1,causal_scene_flow_model,0.66667,0.54054,0.86957,0.72727,0.42500,1.24318,1,0,0.13152,0.14758,0.42188,0.13109,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,1,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00260,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,2,action_direction_projection,0.50000,0.35417,0.85000,0.66667,0.50000,0.49636,0,0,0.24664,0.31214,0.31958,0.20464,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,2,noncausal_flow_transformer_proxy,0.48193,0.31746,1.00000,1.00000,0.93478,0.93941,0,0,0.22517,0.32361,0.14089,0.31438,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,2,learned_correlation_classifier,0.64516,0.47619,1.00000,1.00000,0.47826,0.45892,0,1,0.14978,0.23995,0.43103,0.18655,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,2,causal_scene_flow_model,0.68966,0.52632,1.00000,1.00000,0.39130,0.66526,0,0,0.10371,0.19561,0.48089,0.11679,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,2,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00292,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,3,action_direction_projection,0.57576,0.44186,0.82609,0.63636,0.42105,0.45712,0,0,0.20037,0.25560,0.39864,0.18445,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,3,noncausal_flow_transformer_proxy,0.53012,0.36667,0.95652,0.90909,1.00000,0.96649,0,0,0.22602,0.29146,0.15365,0.33612,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,3,learned_correlation_classifier,0.74194,0.58974,1.00000,1.00000,0.42105,0.45474,0,0,0.13634,0.20014,0.51520,0.17053,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,3,causal_scene_flow_model,0.74194,0.58974,1.00000,1.00000,0.42105,0.68881,1,0,0.12177,0.20098,0.50680,0.12279,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,3,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00260,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,4,action_direction_projection,0.65672,0.51163,0.91667,0.81818,0.44444,0.86444,0,1,0.15627,0.20824,0.40803,0.18375,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,4,noncausal_flow_transformer_proxy,0.51613,0.34783,1.00000,1.00000,1.00000,1.07673,1,0,0.25433,0.31998,0.14051,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,4,learned_correlation_classifier,0.97959,0.96000,1.00000,1.00000,0.02222,0.50727,1,0,0.12050,0.19075,0.78798,0.05886,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,4,causal_scene_flow_model,0.88462,0.82143,0.95833,0.90909,0.11111,0.57083,1,0,0.10351,0.21062,0.70525,0.06270,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,4,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,5,action_direction_projection,0.85000,0.80952,0.89474,0.77778,0.02381,0.48438,1,0,0.09646,0.15062,0.69911,0.06773,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,5,noncausal_flow_transformer_proxy,0.50667,0.33929,1.00000,1.00000,0.88095,1.47548,0,0,0.20322,0.29651,0.16722,0.29931,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,5,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.45175,1,1,0.09213,0.17601,0.81404,0.05264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,5,causal_scene_flow_model,0.95000,0.90476,1.00000,1.00000,0.02381,0.54773,1,0,0.06380,0.18253,0.77778,0.04270,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,5,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00302,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,6,action_direction_projection,0.60714,0.44737,0.94444,0.87500,0.48649,0.75028,1,0,0.19249,0.31847,0.37297,0.19330,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,6,noncausal_flow_transformer_proxy,0.50704,0.33962,1.00000,1.00000,0.94595,0.95951,0,1,0.19581,0.30663,0.15333,0.31750,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,6,learned_correlation_classifier,1.00000,1.00000,1.00000,1.00000,0.00000,0.37438,1,0,0.10502,0.21613,0.82178,0.05264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,6,causal_scene_flow_model,1.00000,1.00000,1.00000,1.00000,0.00000,0.68089,1,0,0.05209,0.14431,0.80613,0.03790,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,6,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00312,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,7,action_direction_projection,0.62857,0.48889,0.88000,0.75000,0.38462,0.48086,0,0,0.19515,0.23896,0.44344,0.16993,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,7,noncausal_flow_transformer_proxy,0.56818,0.39683,1.00000,1.00000,0.97436,1.01541,0,0,0.21571,0.26996,0.18412,0.32546,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,7,learned_correlation_classifier,0.78125,0.64103,1.00000,1.00000,0.35897,0.46270,0,0,0.12439,0.18010,0.55931,0.15315,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,7,causal_scene_flow_model,0.81967,0.69444,1.00000,1.00000,0.28205,0.63125,0,1,0.08670,0.15707,0.60589,0.09476,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,7,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,8,action_direction_projection,0.43678,0.28788,0.90476,0.80000,1.00000,0.79714,0,0,0.37028,0.44148,0.10525,0.34026,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,8,noncausal_flow_transformer_proxy,0.48837,0.32308,1.00000,1.00000,0.95652,0.79162,0,0,0.22996,0.32647,0.15409,0.32047,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,8,learned_correlation_classifier,0.60870,0.43750,1.00000,1.00000,0.58696,0.65589,0,0,0.16712,0.27438,0.35537,0.21699,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,8,causal_scene_flow_model,0.82353,0.70000,1.00000,1.00000,0.19565,0.42291,0,0,0.11427,0.23953,0.65362,0.07734,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,8,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00281,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,9,action_direction_projection,0.49485,0.35294,0.82759,0.64286,0.95556,0.39168,0,0,0.35876,0.37028,0.19889,0.33399,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,9,noncausal_flow_transformer_proxy,0.54902,0.38356,0.96552,0.92857,1.00000,0.40906,1,0,0.24250,0.27358,0.22263,0.33540,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,9,learned_correlation_classifier,0.57732,0.41176,0.96552,0.92857,0.88889,0.39272,0,0,0.20539,0.24480,0.27518,0.30429,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,9,causal_scene_flow_model,0.63043,0.46032,1.00000,1.00000,0.75556,0.79250,1,1,0.17808,0.24304,0.32472,0.19022,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,9,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00198,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,10,action_direction_projection,0.37037,0.24590,0.75000,0.44444,1.00000,0.09400,0,0,0.44356,0.47966,0.12908,0.35264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,10,noncausal_flow_transformer_proxy,0.48193,0.31746,1.00000,1.00000,1.00000,0.09387,0,1,0.23904,0.33333,0.20718,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,10,learned_correlation_classifier,0.48193,0.31746,1.00000,1.00000,1.00000,0.09387,1,0,0.22786,0.31829,0.20718,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,10,causal_scene_flow_model,0.51948,0.35088,1.00000,1.00000,0.86047,0.53647,0,0,0.17360,0.27448,0.24328,0.21137,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,10,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,11,action_direction_projection,0.76667,0.63889,0.95833,0.90909,0.18367,0.62051,1,0,0.12387,0.23003,0.58240,0.10740,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,11,noncausal_flow_transformer_proxy,0.49485,0.32877,1.00000,1.00000,1.00000,1.01140,0,0,0.25766,0.33234,0.12561,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,11,learned_correlation_classifier,0.90566,0.82759,1.00000,1.00000,0.10204,0.47828,1,0,0.11088,0.19881,0.71678,0.08121,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,11,causal_scene_flow_model,0.73846,0.58537,1.00000,1.00000,0.34694,0.85871,1,0,0.10378,0.21823,0.50813,0.10784,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,11,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,12,action_direction_projection,0.53165,0.36842,0.95455,0.90000,1.00000,0.71098,0,1,0.28612,0.35963,0.18027,0.33628,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,12,noncausal_flow_transformer_proxy,0.57143,0.40000,1.00000,1.00000,0.94286,0.68918,1,0,0.20592,0.28190,0.22630,0.31664,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,12,learned_correlation_classifier,0.73333,0.57895,1.00000,1.00000,0.45714,0.33574,1,0,0.15511,0.23391,0.51098,0.18064,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,12,causal_scene_flow_model,0.72131,0.56410,1.00000,1.00000,0.48571,0.45678,0,0,0.16133,0.26432,0.49746,0.13582,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,12,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00271,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,13,action_direction_projection,0.59375,0.45238,0.86364,0.70000,0.63889,0.67698,0,0,0.22869,0.29899,0.32826,0.24244,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,13,noncausal_flow_transformer_proxy,0.55696,0.38596,1.00000,1.00000,0.97222,0.78907,0,0,0.21453,0.28778,0.19796,0.32486,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,13,learned_correlation_classifier,0.72131,0.56410,1.00000,1.00000,0.47222,0.59642,1,1,0.13767,0.22231,0.47227,0.18486,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,13,causal_scene_flow_model,0.59459,0.42308,1.00000,1.00000,0.83333,0.52985,0,0,0.17517,0.29094,0.30412,0.20590,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,13,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00271,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,14,action_direction_projection,0.57500,0.41818,0.92000,0.83333,0.94118,0.52855,0,1,0.30233,0.36270,0.24533,0.32257,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,14,noncausal_flow_transformer_proxy,0.60976,0.43860,1.00000,1.00000,0.94118,0.52587,0,1,0.18587,0.26701,0.26993,0.31617,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,14,learned_correlation_classifier,0.69444,0.53191,1.00000,1.00000,0.64706,0.40737,0,0,0.15768,0.23913,0.42342,0.23382,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,14,causal_scene_flow_model,0.72464,0.56818,1.00000,1.00000,0.55882,0.13475,1,0,0.11973,0.20704,0.51152,0.15056,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,14,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00240,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,15,action_direction_projection,0.64286,0.47368,1.00000,1.00000,0.38636,0.66462,0,0,0.15859,0.24661,0.43457,0.16082,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,15,noncausal_flow_transformer_proxy,0.46753,0.30508,1.00000,1.00000,0.93182,1.22333,0,0,0.21346,0.32361,0.12558,0.31355,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,15,learned_correlation_classifier,0.75000,0.60000,1.00000,1.00000,0.27273,0.58634,1,0,0.10661,0.20862,0.54922,0.12900,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,15,causal_scene_flow_model,0.75000,0.60000,1.00000,1.00000,0.27273,0.43528,1,0,0.08090,0.19556,0.57933,0.09288,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,15,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,16,action_direction_projection,0.41176,0.27632,0.80769,0.58333,1.00000,0.52931,0,1,0.38704,0.42960,0.11452,0.34802,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,16,noncausal_flow_transformer_proxy,0.59524,0.43103,0.96154,0.91667,0.97059,0.52772,0,1,0.19957,0.23870,0.25135,0.32748,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,16,learned_correlation_classifier,0.65789,0.50000,0.96154,0.91667,0.73529,0.41037,0,0,0.16721,0.22066,0.37283,0.26160,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,16,causal_scene_flow_model,0.80000,0.75862,0.84615,0.66667,0.20588,1.16224,0,1,0.09225,0.05872,0.57657,0.08827,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,16,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00229,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,17,action_direction_projection,0.55422,0.38983,0.95833,0.90909,0.53659,0.27653,0,0,0.31417,0.34196,0.36927,0.20622,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,17,noncausal_flow_transformer_proxy,0.54118,0.37705,0.95833,0.90909,0.92683,0.54666,1,0,0.22204,0.27475,0.22386,0.31549,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,17,learned_correlation_classifier,0.65753,0.48980,1.00000,1.00000,0.60976,0.33760,0,0,0.18560,0.25355,0.41500,0.22337,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,17,causal_scene_flow_model,0.69091,0.61290,0.79167,0.81818,0.29268,1.55217,0,0,0.13792,0.13691,0.47590,0.10891,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,17,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00250,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,18,action_direction_projection,0.44156,0.28814,0.94444,0.87500,1.00000,0.83440,1,1,0.36758,0.45062,0.10487,0.33708,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,18,noncausal_flow_transformer_proxy,0.45714,0.30769,0.88889,0.75000,0.87805,0.83444,0,0,0.19361,0.30288,0.14992,0.30738,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,18,learned_correlation_classifier,0.61017,0.43902,1.00000,1.00000,0.56098,0.71228,0,1,0.15809,0.27004,0.35804,0.20971,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,18,causal_scene_flow_model,0.97297,0.94737,1.00000,1.00000,0.02439,0.69625,1,0,0.08285,0.18288,0.77884,0.04282,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,18,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0,0,0.00003,0.00312,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,19,action_direction_projection,0.46512,0.30303,1.00000,1.00000,0.97826,0.53245,0,0,0.33707,0.43575,0.15764,0.32655,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,19,noncausal_flow_transformer_proxy,0.47619,0.31250,1.00000,1.00000,0.95652,0.52212,0,1,0.23907,0.34093,0.17251,0.32047,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,19,learned_correlation_classifier,0.65574,0.48780,1.00000,1.00000,0.45652,0.46451,0,0,0.16645,0.27869,0.44396,0.18047,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,19,causal_scene_flow_model,0.67797,0.51282,1.00000,1.00000,0.41304,0.77311,0,1,0.15506,0.27262,0.45583,0.12117,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,19,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00292,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,20,action_direction_projection,0.46875,0.32609,0.83333,0.62500,0.74286,0.80071,0,0,0.24055,0.35214,0.19927,0.27397,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,20,noncausal_flow_transformer_proxy,0.50704,0.33962,1.00000,1.00000,1.00000,0.95876,0,1,0.21997,0.31500,0.13827,0.33264,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,20,learned_correlation_classifier,0.72000,0.56250,1.00000,1.00000,0.40000,0.56804,1,0,0.13254,0.23075,0.49441,0.16464,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,20,causal_scene_flow_model,0.70588,0.54545,1.00000,1.00000,0.42857,0.89178,1,1,0.11453,0.21806,0.45916,0.12430,0.72800,0.47000,0.60400,0.50400,combined,0.8
combined_hard_shift,2,20,oracle_causal_mask,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1,0,0.00003,0.00312,0.93922,0.01316,0.72800,0.47000,0.60400,0.50400,combined,0.8
